"name","brand","os","cpu_cores","cpu_threads","gpu_vram","ram_capacity","ram_ddr_type","hdd","ssd","screen_size","screen_res","touchscreen","user_rating","price","cpu","gpu"
"dell inspiron 3593 laptop (10th gen core i3/ 4gb/ 1tb 256gb ssd/ win10 home)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","256","15.6","HD+","0","4.55","38799.0","intel core i3 1005g1","intel integrated"
"dell g5 5505 gaming laptop (ryzen 5/ 8gb/ 512gb ssd/ win10 home/ 6gb graph)","dell","windows","6.0","12.0","6.0","8.0","ddr4","0","512","15.6","HD+","0","4.05","75300.0","amd ryzen 5 4600h","amd radeon rx 5600m"
"dell inspiron 15 5593 laptop (10th gen core i5/ 8gb/ 1tb 256gb ssd/ win10)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","256","15.6","HD+","0","4.75","59990.0","intel core i5 1035g1","intel integrated"
"dell inspiron 7391 laptop (10th gen core i7/ 16gb/ 512gb ssd/ windows 10)","dell","windows","4.0","8.0","0.0","16.0","ddr4","0","512","13.3","HD+","1","4.6","107250.0","intel core i7 10510u","intel integrated"
"dell g5 5505 gaming laptop (ryzen 7/ 8gb/ 512gb ssd/ win10 home/ 6gb graph)","dell","windows","8.0","16.0","6.0","8.0","ddr4","0","512","15.6","HD+","0","4.5","86990.0","amd ryzen 7 4800h","amd radeon rx 5600m"
"dell inspiron 3593 laptop (10th gen core i5/ 8gb/ 1tb 256gb ssd/ windows 10)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","256","15.6","HD+","0","4.75","59500.0","intel core i5 1035g1","intel integrated"
"dell g3 inspiron 15-3500 gaming laptop (10th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","dell","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.55","88953.0","intel core i7 10750h","nvidia geforce gtx 1650"
"dell inspiron 5491 laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","1","4.65","72500.0","intel core i5 10210u","integrated"
"dell g5 inspiron 15-5505 gaming laptop (ryzen 5/ 8gb/ 512gb ssd/ win10 home/ 6gb graph)","dell","windows","6.0","12.0","6.0","8.0","ddr4","0","512","15.6","HD+","0","4.7","65889.0","amd ryzen 5 4600h","amd radeon rx 5600m"
"dell inspiron 15 3585 laptop (ryzen 5/ 8gb/ 512gb ssd/ win10 home)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","15.0","HD+","0","4.1","34800.0","amd ryzen 5 2500u","amd integrated"
"dell inspiron 3593 laptop (10th gen core i3/ 8gb/ 1tb hdd/ win10 home)","dell","windows","2.0","4.0","0.0","8.0","ddr4","1024","0","15.6","HD+","0","4.3","37961.0","intel core i3 1005g1","intel integrated"
"dell vostro 3491 laptop (10th gen core i3/ 4gb/ 1tb/ win10 home)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","14.0","SD","0","4.1","22991.0","intel core i3 1005g1","intel integrated"
"dell inspiron 3593 laptop (10th gen core i3/ 4gb/ 1tb hdd/ win10 home)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","15.6","HD+","0","4.05","29999.0","intel core i3 1005g1","intel integrated"
"dell vostro 3491 laptop (10th gen core i5/ 8gb/ 1tb 256gb ssd/ win10 home)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","256","14.0","HD+","0","4.3","51490.0","intel core i5 1035g1","intel integrated"
"dell inspiron 15 3593 laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.6","56459.0","intel core i5 1035g1","intel integrated"
"dell inspiron 14 3480 laptop (pentium gold/ 4gb/ 256gb ssd/ win10 home)","dell","windows","2.0","4.0","0.0","4.0","ddr4","0","256","14.0","SD","0","4.3","29490.0","intel pentium 5405u","intel integrated"
"dell vostro 3491 laptop (10th gen core i3/ 4gb/ 1tb 256gb ssd/ win10 home)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","256","14.0","HD+","0","4.35","34998.0","intel core i3 1005g1","intel integrated"
"dell vostro 3491 laptop (10th gen core i3/ 4gb/ 256gb ssd/ win10 home)","dell","windows","2.0","4.0","0.0","4.0","ddr4","0","256","14.0","HD+","0","4.6","35649.0","intel core i3 1005g1","intel integrated"
"dell inspiron 5491 laptop (10th gen core i3/ 4gb/ 512gb ssd/ win10 home/ 2gb graph)","dell","windows","2.0","4.0","2.0","4.0","ddr4","0","512","14.0","HD+","1","4.75","47058.0","intel core i3 10110u","nvidia geforce mx230"
"dell inspiron 7490 laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 2gb graph)","dell","windows","4.0","8.0","2.0","8.0","ddr4","0","512","13.3","HD+","0","4.2","62990.0","intel core i5 10210u","nvidia geforce mx250"
"dell inspiron 7391 laptop (10th gen core i7/ 8gb/ 512gb ssd/ win10 home)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","13.3","HD+","1","4.55","103490.0","intel core i7 10510u","intel integrated"
"dell xps 13 9300 laptop (10th gen core i7/ 16gb/ 1tb ssd/ win10 home)","dell","windows","4.0","8.0","0.0","16.0","ddr4","0","1024","13.4","3K+","0","4.2","190976.0","intel core i7 1065g7","intel integrated"
"dell xps 15 9500 laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 4gb graph)","dell","windows","6.0","12.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.25","104990.0","intel core i7 10750h","nvidia geforce 1650 ti"
"dell precision 5550 laptop (10th gen core i5/ 16gb/ 512gb ssd/ ubuntu)","dell","ubuntu","4.0","8.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.75","130000.0","intel core i5 10400h","intel integrated"
"dell xps 13 9300 laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10 home)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","13.3","HD+","0","4.2","79099.0","intel core i5 1035g1","intel integrated"
"dell inspiron 5491 laptop (10th gen core i3/ 4gb/ 1tb 256gb ssd/ win10 home)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","256","14.0","HD+","1","4.7","53689.0","intel core i3 10110u","intel integrated"
"dell inspiron 7391 laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10 home)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","13.3","HD+","1","4.3","119238.0","intel core i5 10210u","intel integrated"
"dell inspiron 5491 laptop (10th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 2gb graph)","dell","windows","4.0","8.0","2.0","8.0","ddr4","0","512","14.0","HD+","1","4.2","94494.0","intel core i7 10510u","nvidia geforce mx230"
"dell inspiron 15 7591 laptop (9th gen core i5/ 8gb/ 512gb ssd/ win10/ 3gb graph)","dell","windows","4.0","8.0","3.0","8.0","ddr4","0","512","15.6","HD+","0","4.55","77990.0","intel core i5 9300h","nvidia geforce gtx 1050"
"dell inspiron 3595 laptop (amd a9/ 4gb/ 1tb/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","14.0","SD","0","4.5","27254.0","amd apu a9 a9-9425","amd integrated"
"dell vostro 3490 laptop (10th gen core i3/ 8gb/ 1tb/ win10 home)","dell","windows","2.0","4.0","0.0","8.0","ddr4","1024","0","14.1","SD","0","4.4","36590.0","intel core i3 10110u","intel integrated"
"dell g3 15 3590 laptop (9th gen core i5/ 8gb/ 512gb ssd/ win10/ 4gb graph)","dell","windows","4.0","8.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.5","45990.0","intel core i5 9300h","nvidia geforce gtx 1650"
"dell inspiron 15 3584 laptop (7th gen core i3/ 4gb/ 1tb 256gb ssd/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","256","15.6","HD+","0","4.45","33990.0","intel core i3 7020u","integrated"
"dell inspiron 5491 laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10/ 2gb graph)","dell","windows","4.0","8.0","2.0","8.0","ddr4","0","512","14.0","HD+","1","3.75","83999.0","intel core i5 10210u","nvidia geforce mx230"
"dell inspiron 15 5578 laptop (7th gen core i7/ 8gb/ 1tb/ win10)","dell","windows","2.0","4.0","0.0","8.0","ddr4","1024","0","15.6","HD+","1","4.6","55994.0","intel core i7 7500u","integrated"
"dell inspiron 5491 laptop (10th gen core i3/ 4gb/ 512gb ssd/ win10 home)","dell","windows","2.0","4.0","0.0","4.0","ddr4","0","512","14.0","HD+","1","4.2","57290.0","intel core i3 10110u","intel integrated"
"dell inspiron 3593 laptop (10th gen core i5/ 4gb/ 1tb 256gb ssd/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","256","15.6","HD+","0","4.05","50990.0","intel core i5 1005g1","intel integrated"
"dell vostro 3581 laptop (7th gen core i3/ 4gb/ 1tb/ linux)","dell","linux","2.0","4.0","0.0","4.0","ddr4","1024","0","15.6","SD","0","3.8","24999.0","intel core i3 7020u","intel integrated"
"dell inspiron 15 5593 laptop (10th gen core i5/ 8gb/ 1tb 512gb ssd/ win10/ 2gb graph)","dell","windows","2.0","4.0","2.0","8.0","ddr4","1024","512","15.6","HD+","0","4.0","43990.0","intel core i5 1005g1","nvidia geforce mx230"
"dell inspiron 5491 laptop (10th gen core i3/ 4gb/ 256gb ssd/ win10 home)","dell","windows","2.0","4.0","0.0","4.0","ddr4","0","256","14.0","HD+","1","4.7","42999.0","intel core i3 10110u","intel integrated"
"dell inspiron 3567 notebook (8th gen ci5/ 4gb/ 1tb/ linux/ 2gb graph)","dell","linux","4.0","8.0","2.0","4.0","ddr4","1024","0","15.6","HD+","0","4.6","38490.0","intel core i5 8250u","amd integrated"
"dell vostro 3480 laptop (8th gen core i3/ 4gb/ 1tb/ linux)","dell","linux","2.0","4.0","0.0","4.0","ddr4","1024","0","14.0","SD","0","4.65","26990.0","intel core i3 8145u","intel integrated"
"dell vostro 15 3583 laptop (8th gen core i7/ 4gb/ 1tb/ win10/ 2gb graph)","dell","windows","4.0","8.0","2.0","4.0","ddr4","1024","0","15.6","HD+","0","4.65","55499.0","intel core i7 8565u","amd integrated"
"dell vostro 3580 laptop (8th gen core i5/ 4gb/ 1tb/ ubuntu)","dell","ubuntu","4.0","8.0","0.0","4.0","ddr4","1024","0","15.6","HD+","0","4.1","38990.0","intel core i5 8265u","intel integrated"
"dell inspiron 3493 laptop (10th gen core i5/ 8gb/ 1tb/ win10)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","0","14.0","HD+","0","4.25","50698.0","intel core i5 1035g1","intel integrated"
"dell latitude 3500 laptop (8th gen core i5/ 8gb/ 512gb ssd/ ubuntu/ 2gb graph)","dell","ubuntu","4.0","8.0","0.0","8.0","ddr4","0","512","15.6","SD","0","4.7","71500.0","intel core i5 8265u","integrated"
"dell inspiron 7570 laptop (8th gen core i5/ 8gb/ 1tb 128gb ssd/ win10/ 4gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","128","15.6","HD+","0","4.4","55994.0","intel core i5 8250u","integrated"
"dell vostro 3580 laptop (8th gen core i5/ 8gb/ 1tb/ ubuntu)","dell","ubuntu","4.0","8.0","0.0","8.0","ddr4","1024","0","15.6","HD+","0","4.7","39190.0","intel core i5 8265u","intel integrated"
"dell vostro 3581 laptop (7th gen core i3/ 4gb/ 1tb/ win10/ 2gb graph)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","15.6","SD","0","4.05","38990.0","intel core i3 7100u","integrated"
"dell inspiron 5584 laptop (8th gen core i7/ 8gb/ 1tb 512gb ssd/ win10/ 2gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","512","15.6","HD+","0","4.1","94500.0","intel core i7 8565u","integrated"
"dell inspiron 3585 laptop (amd ryzen 3/ 8gb/ 1tb/ win10)","dell","windows","2.0","4.0","0.0","8.0","ddr4","1024","0","15.6","SD","0","4.75","32500.0","amd ryzen 3 2200u","integrated"
"dell inspiron 15 5584 laptop (8th gen core i7/ 8gb/ 1tb 512gb ssd/ win10/ 4gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","512","15.6","HD+","0","4.1","67990.0","intel core i7 8565u","integrated"
"dell inspiron 3576 laptop (7th gen core i3/ 8gb/ 1tb/ win10/ 2gb graph)","dell","windows","2.0","4.0","2.0","8.0","ddr4","1024","0","15.6","HD+","0","4.0","38990.0","intel core i3 7020u","amd integrated"
"dell xps 13 7390 laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10)","dell","windows","4.0","8.0","0.0","8.0","ddr3","0","512","13.3","3K+","0","4.25","95849.0","intel core i5 1035g1","intel integrated"
"dell vostro 3480 laptop (8th gen core i3/ 4gb/ 1tb/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","14.0","SD","0","4.7","28490.0","intel core i3 8145u","intel integrated"
"dell inspiron g3 3590 gaming laptop (9th gen core i9/ 8gb/ 512gb ssd/ win10/ 4gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.55","98750.0","intel core i9 9300h","integrated"
"dell latitude 3490 laptop (7th gen core i3/ 8gb/ 256gb ssd/ win10)","dell","windows","4.0","8.0","0.0","8.0","ddr3","0","256","13.3","HD+","0","4.65","47999.0","intel core i3 1035g1","intel integrated"
"dell latitude 3490 laptop (7th gen core i3/ 8gb/ 1tb/ ubuntu)","dell","ubuntu","2.0","4.0","0.0","8.0","ddr4","1024","0","14.0","SD","0","3.8","39900.0","intel core i3 7020u","intel integrated"
"dell vostro 5581 laptop (8th gen core i5/ 8gb/ 1tb 128gb ssd/ win10/ 2gb graph)","dell","windows","4.0","8.0","2.0","8.0","ddr4","1024","128","15.6","HD+","0","4.6","62990.0","intel core i5 8265u","nvidia integrated"
"dell vostro 5481 laptop (8th gen core i5/ 4gb/ 1tb/ win10)","dell","windows","4.0","8.0","0.0","4.0","ddr4","1024","0","14.0","HD+","0","4.25","57990.0","intel core i5 8265u","intel integrated"
"dell inspiron 13 5379 (a564503win9) laptop (8th gen core i5/ 8gb/ 1tb/ win10)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","0","13.3","HD+","1","4.75","43494.0","intel core i5 8250u","intel integrated"
"dell inspiron 5568 z564505sin9 laptop (6th gen core i3/ 4gb/ 1tb/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr3","1024","0","15.6","SD","0","4.0","33490.0","intel core i3 6100u","intel integrated"
"dell inspiron 15 5593 laptop (10th gen core i3/ 4gb/ 512gb ssd/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr4","0","512","15.6","HD+","0","4.15","40490.0","intel core i3 1005g1","intel integrated"
"dell vostro 3568 notebook (7th gen ci3/ 8gb/ 1tb/ win10)","dell","windows","2.0","4.0","0.0","8.0","ddr4","1024","0","15.6","SD","0","4.55","32400.0","intel core i3 7020u","intel integrated"
"dell inspiron 15 5593 laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10/ 2gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.7","62999.0","intel core i5 1035g1","integrated"
"dell xps 13 7390 laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10)","dell","windows","4.0","8.0","0.0","16.0","ddr3","0","512","13.3","3K+","0","4.65","89999.0","intel core i7 10510u","intel integrated"
"dell inspiron 15 5593 laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.6","57990.0","intel core i5 1035g1","intel integrated"
"dell g3 15 3579 gaming laptop (8th gen core i5/ 8gb/ 512gb ssd/ win10/ 4gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.2","59990.0","intel core i5 8300h","integrated"
"dell inspiron 15 3593 laptop (10th gen core i5/ 4gb/ 512gb ssd/ win10)","dell","windows","4.0","8.0","0.0","4.0","ddr4","0","512","15.6","HD+","0","4.15","51419.0","intel core i5 1035g1","intel integrated"
"dell inspiron 15 5593 laptop (10th gen core i7/ 8gb/ 1tb 512gb ssd/ win10/ 4gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","512","15.6","HD+","0","4.2","82990.0","intel core i7 1065g7","integrated"
"dell inspiron 15 3583 laptop (8th gen core i5/ 8gb/ 1tb/ win10/ 2gb graph)","dell","windows","4.0","8.0","2.0","8.0","ddr4","1024","0","15.6","HD+","0","4.1","45990.0","intel core i5 8265u","amd integrated"
"dell vostro 5481 laptop (8th gen core i5/ 8gb/ 1tb 128gb ssd/ win10/ 2gb graph)","dell","windows","4.0","8.0","2.0","8.0","ddr4","1024","128","14.0","HD+","0","4.2","59990.0","intel core i5 8265u","nvidia integrated"
"dell vostro 3580 laptop (8th gen core i5/ 8gb/ 1tb/ win10)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","0","15.6","HD+","0","4.25","44990.0","intel core i5 8265u","intel integrated"
"dell inspiron 5482 (8th gen i3/ 4gb/ 512gb ssd/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr4","0","512","14.0","HD+","1","4.0","57000.0","intel core i3 8145u","intel integrated"
"dell vostro 5481 laptop (8th gen core i5/ 4gb/ 1tb/ win10/ 2gb graph)","dell","windows","4.0","8.0","0.0","4.0","ddr4","1024","0","14.0","HD+","0","4.35","51990.0","intel core i5 8265u","integrated"
"dell latitude 3490 laptop (7th gen core i3/ 4gb/ 1tb/ freedos)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","14.0","SD","0","4.65","31899.0","intel core i3 7100","intel integrated"
"dell inspiron 14 3481 laptop (7th gen core i3/ 4gb/ 1tb/ freedos)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","14.0","SD","0","4.1","26157.0","intel core i3 7020u","intel integrated"
"dell inspiron 15 3583 laptop (7th gen pentium gold/ 4gb/ 1tb/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","15.6","SD","0","4.35","30100.0","intel pentium 5405u","intel integrated"
"dell inspiron 15 5584 laptop (8th gen core i5/ 8gb/ 2tb/ win10/ 2gb graph)","dell","windows","4.0","8.0","2.0","8.0","ddr4","2048","0","15.6","HD+","0","4.05","64990.0","intel core i5 8265u","nvidia geforce gtx"
"dell inspiron g3 3590 gaming laptop (9th gen core i7/ 8gb/ 512gb ssd/ win10/ 4gb graph)","dell","windows","6.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.15","89990.0","intel core i7 9750h","integrated"
"dell inspiron g3 3590 gaming laptop (9th gen core i5/ 8gb/ 512gb ssd/ win10/ 3gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.1","67490.0","intel core i5 9300h","integrated"
"dell inspiron 3585 laptop (amd ryzen 3/ 4gb/ 1tb/ win10)","dell","windows","4.0","4.0","0.0","4.0","ddr4","1024","0","15.6","SD","0","4.2","29590.0","amd ryzen 3 2300u","integrated"
"dell inspiron g7 7590 gaming laptop (9th gen core i7/ 16gb/ 512gb ssd/ win10/ 6gb graph)","dell","windows","6.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.5","122999.0","intel core i7 9750h","integrated"
"dell inspiron 7000 g7 7590 gaming laptop (9th gen core i7/ 16gb/ 512gb ssd/ win10/ 6gb graph)","dell","windows","6.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.75","125999.0","intel core i7 9750h","integrated"
"dell inspiron 3576 laptop (8th gen core i5 / 8gb/ 1tb/ win10/ 2gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","0","15.6","HD+","0","3.9","49990.0","intel core i5 8250u","integrated"
"dell inspiron 5370 laptop (8th gen core i7/ 8gb/ 256gb ssd/ win10/ 4gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","0","256","13.3","HD+","0","4.7","66999.0","intel core i7 8550u","integrated"
"dell vostro 3581 laptop (7th gen core i3/ 4gb/ 1tb/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","15.6","SD","0","4.2","30990.0","intel core i3 7020u","intel integrated"
"dell vostro 15 3578 laptop (7th gen core i3/ 4gb/ 1tb/ win10/ 2gb graph)","dell","windows","2.0","4.0","2.0","4.0","ddr4","1024","0","15.6","HD+","0","4.65","35990.0","intel core i3 7020u","intel integrated"
"dell vostro 3580 laptop (8th gen core i5/ 8gb/ 1tb/ win10/ 2gb graph)","dell","windows","4.0","8.0","2.0","8.0","ddr4","1024","0","15.6","HD+","0","0.5","49990.0","intel core i5 8265u","amd integrated"
"dell vostro 3581 laptop (7th gen core i3/ 4gb/ 1tb/ freedos)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","15.6","SD","0","4.05","31000.0","intel core i3 7020u","intel integrated"
"dell inspiron 15 3567 laptop (7th gen core i3/ 4gb/ 1tb/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","15.6","HD+","0","4.1","29915.0","intel core i3 7020u","intel integrated"
"dell vostro 3583 laptop (8th gen core i7/ 4gb/ 1tb/ freedos/ 2gb graph)","dell","ubuntu","4.0","8.0","0.0","4.0","ddr4","1024","0","15.6","HD+","0","4.35","57390.0","intel core i7 8565u","intel integrated"
"dell inspiron 15 3583 laptop (7th gen celeron/ 4gb/ 1tb/ win10)","dell","windows","2.0","2.0","0.0","4.0","ddr4","1024","0","15.6","SD","0","4.6","24750.0","intel celeron 4205u","intel integrated"
"dell inspiron 3585 (c563105win9) laptop (ryzen 5/ 4gb/ 1tb/ win10)","dell","windows","4.0","8.0","0.0","4.0","ddr4","1024","0","15.6","SD","0","4.45","34990.0","amd ryzen 5 2500u","amd integrated"
"dell inspiron 5584 laptop (8th gen core i7/ 8gb/ 1tb 512gb ssd/ win10/ 4gb graph)","dell","windows","4.0","8.0","0.0","8.0","ddr4","1024","512","15.6","HD+","0","4.45","82926.0","intel core i7 8565u","integrated"
"dell inspiron 14 3481 laptop (7th gen core i3/ 4gb/ 1tb/ linux)","dell","linux","2.0","4.0","0.0","4.0","ddr4","1024","0","14.0","SD","0","4.0","25225.0","intel core i3 7020u","intel integrated"
"dell inspiron 3567 laptop (7th gen core i3/ 4gb/ 1tb/ win10)","dell","windows","2.0","4.0","0.0","4.0","ddr4","1024","0","15.6","HD+","0","4.55","30800.0","intel core i3 7020u","integrated"
"dell xps 15 7590 gaming laptop (9th gen core i7/ 16gb/ 512gb ssd/ win10/ 4gb graph)","dell","windows","6.0","12.0","0.0","16.0","ddr4","0","512","15.6","3K+","0","4.15","131313.0","intel core i7 9750h","integrated"
